Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore,TASSO Sergio,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TAURASO Roberto,M,"ROMA ""Tor Vergata""",Ingegneria,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TAZZIOLI Rossana,F,CATANIA,Scienze Matematiche Fisiche e Naturali,MAT/04,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TEBALDI Claudio,M,Politecnico di TORINO,Architettura II,MAT/07,,SCIENZA APPLICATA E TECNOLOGIA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TEDESCHI Giulio,M,Politecnico di TORINO,Ingegneria,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Straordinario,TEDESCHINI Laura,F,ROMA TRE,Architettura,MAT/07,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TEGOLO Domenico,M,PALERMO,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TELEMAN Neculai Sinel,M,Politecnica delle MARCHE,Ingegneria,MAT/03,,SCIENZE MATEMATICHE,2008,01 - Scienze matematiche e informatiche
Ordinario,TENNERIELLO Catello,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Associato confermato,TEODORI Alba Rosa,F,CAMERINO,Scienze e Tecnologie,MAT/05,,Non disponibile,2008,01 - Scienze matematiche e informatiche
Ordinario,TERENZI Paolo,M,Politecnico di MILANO,Ingegneria Industriale,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TERENZIANI Paolo,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TERMINI Settimo,M,PALERMO,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TERRACINA Andrea,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TERRACINA Giorgio,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TERRACINI Lea,F,TORINO,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TERRACINI Susanna,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TERRANEO Elide,F,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Incaricato,TERRUSI Antonio,M,Politecnico di BARI,Ingegneria,MAT/03,01/A2,INTERUNIVERSITARIO DI MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TESEI Alberto,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TESI Maria Carla,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TESSARIS Sergio,M,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,INF/01,,FACOLTA' DI INGEGNERIA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TESSAROTTO Massimo,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA E GEOSCIENZE,2008,01 - Scienze matematiche e informatiche
Ordinario,TESSITORE Gianmario,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Ricercatore,TESTA Maria,F,Politecnico di MILANO,Ingegneria Edile-Architettura,MAT/05,,Non disponibile,2008,01 - Scienze matematiche e informatiche
Associato confermato,TETA Alessandro,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TETTAMANZI Andrea Giovanni Battista,M,MILANO,Scienze Matematiche Fisiche e Naturali,INF/01,,TECNOLOGIE DELL'INFORMAZIONE,2008,01 - Scienze matematiche e informatiche
Associato confermato,THESEIDER DUPRE' Daniele,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TIBERIO Umberto,M,FIRENZE,Ingegneria,MAT/03,,MATEMATICA APPLICATA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TIBULLO Vincenzo,M,SALERNO,Ingegneria,MAT/07,,INGEGNERIA ELETTRONICA E INGEGNERIA INFORMATICA/DIEII,2008,01 - Scienze matematiche e informatiche
Associato non confermato,TIEZZI Elisa Benedetta Primavera,F,SIENA,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE MATEMATICHE ED INFORMATICHE,2008,01 - Scienze matematiche e informatiche
Associato confermato,TILLI Paolo,M,Politecnico di TORINO,Ingegneria III,MAT/05,,SCIENZE MATEMATICHE,2008,01 - Scienze matematiche e informatiche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),TIMKO Igor,M,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,INF/01,,Non disponibile,2008,01 - Scienze matematiche e informatiche
Associato confermato,TINAGLIA Calogero,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TINI Simone,M,INSUBRIA,Scienze Mat. Fis. Nat. II,INF/01,,SCIENZA E ALTA TECNOLOGIA,2008,01 - Scienze matematiche e informatiche
Ordinario,TIRONI Gino,M,TRIESTE,Ingegneria,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TIROZZI Benedetto,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/07,,FISICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TISATO Francesco,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,INF/01,,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TIVOLI Massimo,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TOADER Rodica,F,UDINE,Ingegneria,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),TOBIA Paola,F,CHIETI-PESCARA,Lingue e Letterature Straniere,INF/01,,SCIENZE LINGUISTICHE E LETTERARIE,2008,01 - Scienze matematiche e informatiche
Ordinario,TOFFALORI Carlo,M,CAMERINO,Scienze e Tecnologie,MAT/01,,SCUOLA DI SCIENZE E TECNOLOGIE,2008,01 - Scienze matematiche e informatiche
Ricercatore,TOLLI Filippo,M,ROMA TRE,Ingegneria,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TOMARELLI Franco,M,Politecnico di MILANO,Ingegneria dei Sistemi,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TOMASIN Alberto,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE MOLECOLARI E NANOSISTEMI,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TOMASSETTI Luca,M,FERRARA,Scienze Matematiche Fisiche e Naturali,INF/01,,FISICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TOMASSINI Adriano,M,PARMA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TOMASSINI Giuseppe,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,MAT/03,,CLASSE DI SCIENZE,2008,01 - Scienze matematiche e informatiche
Ricercatore,TONDINI Daniela,F,TERAMO,Scienze Politiche,MAT/04,,SCIENZE DELLA COMUNICAZIONE,2008,01 - Scienze matematiche e informatiche
Ricercatore,TONDO Giorgio Salvatore,M,TRIESTE,Ingegneria,MAT/07,,MATEMATICA E GEOSCIENZE,2008,01 - Scienze matematiche e informatiche
Assistente r.e.,TONOLLI Antonella,F,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/02,,Non disponibile,2008,01 - Scienze matematiche e informatiche
Associato confermato,TONOLO Alberto,M,PADOVA,Ingegneria,MAT/02,,MATEMATICA PURA E APPLICATA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TONON Maria Luisa,F,TORINO,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TONTI Enzo,M,TRIESTE,Ingegneria,MAT/07,,INGEGNERIA CIVILE E ARCHITETTURA,2008,01 - Scienze matematiche e informatiche
Ordinario,TORALDO Gerardo,M,Napoli Federico II,Agraria,MAT/08,,INGEGNERIA AGRARIA E AGRONOMIA DEL TERRITORIO,2008,01 - Scienze matematiche e informatiche
Ordinario,TORASSO Pietro,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TORELLI Mauro,M,MILANO,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE DELL'INFORMAZIONE,2008,01 - Scienze matematiche e informatiche
Ricercatore,TORNATORE Elisabetta,F,PALERMO,Ingegneria,MAT/05,,"INGEGNERIA ELETTRICA, ELETTRONICA E DELLE TELECOMUNICAZIONI, DI TECNOLOGIE CHIMICHE, AUTOMATICA E MODELLI MATEMATICI",2008,01 - Scienze matematiche e informatiche
Ordinario,TORO Eleuterio Francisco,M,TRENTO,Ingegneria,MAT/08,,INGEGNERIA CIVILE E AMBIENTALE,2008,01 - Scienze matematiche e informatiche
Associato confermato,TORRE Anna,F,PAVIA,Farmacia,MAT/05,,MATEMATICA 'FELICE CASORATI',2008,01 - Scienze matematiche e informatiche
Ricercatore,TORRE Ilaria,F,TORINO,Lettere e Filosofia,INF/01,,"INFORMATICA, SISTEMISTICA E TELEMATICA",2008,01 - Scienze matematiche e informatiche
Ordinario,TORRISI Mariano,M,CATANIA,Ingegneria,MAT/07,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TORSELLO Andrea,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,INF/01,,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",2008,01 - Scienze matematiche e informatiche
Ricercatore,TORTA Gianluca,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TORTI Barbara,F,"ROMA ""Tor Vergata""",Ingegneria,MAT/06,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TORTORA Alfonso,M,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TORTORA Genoveffa,F,SALERNO,Scienze Matematiche Fisiche e Naturali,INF/01,,INGEGNERIA CIVILE/DICIV,2008,01 - Scienze matematiche e informatiche
Associato confermato,TORTORA Roberto,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/04,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Ricercatore,TORTORELLI Vincenzo Maria,M,PISA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TORTORICI Adele,F,PALERMO,Ingegneria,MAT/08,,"INGEGNERIA CHIMICA, GESTIONALE, INFORMATICA, MECCANICA",2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TORTORIELLO Francesco Saverio,M,SALERNO,Farmacia,MAT/04,,SCIENZE FARMACEUTICHE E BIOMEDICHE/FARMABIOMED,2008,01 - Scienze matematiche e informatiche
Ordinario,TOSCANI Giuseppe,M,PAVIA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA 'FELICE CASORATI',2008,01 - Scienze matematiche e informatiche
Ricercatore,TOSCANO Elena,F,PALERMO,Ingegneria,MAT/08,,"INGEGNERIA CHIMICA, GESTIONALE, INFORMATICA, MECCANICA",2008,01 - Scienze matematiche e informatiche
Ordinario,TOSCANO Raffaele,M,"CAMPANIA - ""L. VANVITELLI""",Ingegneria,MAT/05,,INGEGNERIA CIVILE,2008,01 - Scienze matematiche e informatiche
Ordinario,TOSQUES Mario,M,PARMA,Ingegneria,MAT/05,,"INGEGNERIA CIVILE, DELL'AMBIENTE, DEL TERRITORIO E ARCHITETTURA",2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TOTA Maria,F,SALERNO,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA/DIPMAT,2008,01 - Scienze matematiche e informatiche
Ordinario,TOTARO Silvia,F,SIENA,Scienze Matematiche Fisiche e Naturali,MAT/07,,SCIENZE MATEMATICHE ED INFORMATICHE,2008,01 - Scienze matematiche e informatiche
Ordinario,TOTH Paolo,M,BOLOGNA,Ingegneria,MAT/09,,"ELETTRONICA, INFORMATICA E SISTEMISTICA",2008,01 - Scienze matematiche e informatiche
Ordinario,TOTI RIGATELLI Laura,F,SIENA,Scienze Matematiche Fisiche e Naturali,MAT/04,,SCIENZE MATEMATICHE ED INFORMATICHE,2008,01 - Scienze matematiche e informatiche
Associato non confermato,TOVENA Francesca,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TOZZI Anna,F,L'AQUILA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA PURA E APPLICATA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TRACINA' Rita,F,CATANIA,Ingegneria,MAT/07,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TRAMONTANA Emiliano Alessio,M,CATANIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TRANSIRICO Maria,F,SALERNO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA/DIPMAT,2008,01 - Scienze matematiche e informatiche
Associato confermato,TRAPANI Camillo,M,PALERMO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TRAPANI Stefano,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TRAUTTEUR Giuseppe,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,INF/01,,ORTO BOTANICO,2008,01 - Scienze matematiche e informatiche
Ordinario,TRAVAGLINI Giancarlo,M,MILANO-BICOCCA,Scienze Statistiche,MAT/05,,STATISTICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TRAVERSO Carlo,M,PISA,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TREBESCHI Paola,F,BRESCIA,Ingegneria,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TRENTINI Andrea Mario,M,MILANO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA E COMUNICAZIONE,2008,01 - Scienze matematiche e informatiche
Associato confermato,TREU Giulia,F,PADOVA,Scienze Statistiche,MAT/05,,MATEMATICA PURA E APPLICATA,2008,01 - Scienze matematiche e informatiche
Assistente r.e.,TREVISAN Noe',M,PADOVA,Ingegneria,MAT/05,,METODI E MODELLI MATEMATICI PER LE SCIENZE APPLICATE,2008,01 - Scienze matematiche e informatiche
Associato confermato,TRICARICO Mariarosaria,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Ordinario,TRIGIANTE Donato,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/08,,ENERGETICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TRIKI Chefi,M,SALENTO,Scienze Matematiche Fisiche e Naturali,MAT/09,,INGEGNERIA DELL'INNOVAZIONE,2008,01 - Scienze matematiche e informatiche
Associato confermato,TRIMARCO Carmine,M,PISA,Ingegneria,MAT/07,,MATEMATICA APPLICATA,2008,01 - Scienze matematiche e informatiche
Ordinario,TRIOLO Livio,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TRIPODI Antoinette,F,MESSINA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TRIVELLATO Barbara,F,Politecnico di TORINO,Ingegneria,MAT/06,,SCIENZE MATEMATICHE,2008,01 - Scienze matematiche e informatiche
Associato confermato,TROI Giancarlo,M,Università IUAV di VENEZIA,Architettura,MAT/05,,COSTRUZIONE DELL'ARCHITETTURA,2008,01 - Scienze matematiche e informatiche
Ordinario,TROIANIELLO Giovanni Maria,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TROILO Renato,M,PADOVA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA PURA E APPLICATA,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TROINA Angelo,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TROMBETTA Alberto,M,INSUBRIA,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE TEORICHE E APPLICATE,2008,01 - Scienze matematiche e informatiche
Ricercatore,TROMBETTA Alessandro,M,della CALABRIA,Ingegneria,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TROMBETTA Giulio,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Assistente r.e.,TROMBETTA Maurizio,M,UDINE,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TROMBETTI Cristina,F,Napoli Federico II,Ingegneria,MAT/05,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Ordinario,TROMBETTI Guido,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Ricercatore,TROMBETTI Rocco,M,Napoli Federico II,Scienze Biotecnologiche,MAT/03,,MATEMATICA E APPLICAZIONI,2008,01 - Scienze matematiche e informatiche
Associato confermato,TRONCI Enrico,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,TROVATO Massimo,M,CATANIA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TRUBIAN Marco,M,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/09,,SCIENZE DELL'INFORMAZIONE,2008,01 - Scienze matematiche e informatiche
Ricercatore non confermato,TRUCCO Gabriella,F,MILANO,Scienze Matematiche Fisiche e Naturali,INF/01,,TECNOLOGIE DELL'INFORMAZIONE,2008,01 - Scienze matematiche e informatiche
Ricercatore,TSCHINKE Francesco,M,PALERMO,Ingegneria,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TUBARO Luciano,M,TRENTO,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TUCCARI Lorenzo,M,CATANIA,Ingegneria,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TUCCI Maurizio,M,SALERNO,Scienze Matematiche Fisiche e Naturali,INF/01,,INGEGNERIA CIVILE/DICIV,2008,01 - Scienze matematiche e informatiche
Ricercatore,TUCCI Sandra,F,FIRENZE,Architettura,MAT/02,,Non disponibile,2008,01 - Scienze matematiche e informatiche
Assistente r.e.,TUCCILLO Fernando,M,Napoli Federico II,Agraria,MAT/05,,INGEGNERIA AGRARIA E AGRONOMIA DEL TERRITORIO,2008,01 - Scienze matematiche e informatiche
Ricercatore,TULONE Francesco,M,PALERMO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TURCHETTI Giorgio,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/07,,FISICA,2008,01 - Scienze matematiche e informatiche
Ordinario,TURINI Franco,M,PISA,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,TURRINI Cristina,F,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,UGHI Emanuela,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA E INFORMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,UGHI Maura,F,TRIESTE,Ingegneria,MAT/07,,MATEMATICA E GEOSCIENZE,2008,01 - Scienze matematiche e informatiche
Ricercatore,UGOLINI Stefania,F,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato non confermato,UGUZZONI Francesco,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ordinario,UKOVICH Walter,M,TRIESTE,Ingegneria,MAT/09,,INGEGNERIA E ARCHITETTURA,2008,01 - Scienze matematiche e informatiche
Ricercatore,ULIVI Elisabetta,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/04,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Ricercatore,UNGUENDOLI Francesco,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,MAT/07,,MATEMATICA PURA E APPLICATA,2008,01 - Scienze matematiche e informatiche
Ricercatore,URBANI Anna Melania,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA,2008,01 - Scienze matematiche e informatiche
Associato confermato,URSINI Aldo,M,SIENA,Scienze Matematiche Fisiche e Naturali,MAT/01,,SCIENZE MATEMATICHE ED INFORMATICHE,2008,01 - Scienze matematiche e informatiche
