Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato confermato,COLOMBO Giovanni,M,PADOVA,Ingegneria,MAT/05,,MATEMATICA,2001,01 - Scienze matematiche e informatiche
Associato confermato,COLOMBO Rinaldo Mario,M,BRESCIA,Ingegneria,MAT/05,,MATEMATICA,2001,01 - Scienze matematiche e informatiche
Straordinario,COLORNI VITALE Alberto,M,Politecnico di MILANO,Ingegneria V,MAT/09,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,01 - Scienze matematiche e informatiche
Ricercatore,COLPI Riccardo,M,PADOVA,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA PURA E APPLICATA,2001,01 - Scienze matematiche e informatiche
Associato confermato,COLUSSI Livio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA PURA E APPLICATA,2001,01 - Scienze matematiche e informatiche
Ordinario,COLZANI Leonardo,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E APPLICAZIONI,2001,01 - Scienze matematiche e informatiche
Associato non confermato,COMBI Carlo,M,VERONA,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2001,01 - Scienze matematiche e informatiche
Ordinario,COMINCIOLI Valeriano,M,PAVIA,Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA 'FELICE CASORATI',2001,01 - Scienze matematiche e informatiche
Ricercatore non confermato,COMINI Marco,M,UDINE,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2001,01 - Scienze matematiche e informatiche
Assistente r.e.,COMODI Maria Isabella,F,PAVIA,Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA 'FELICE CASORATI',2001,01 - Scienze matematiche e informatiche
Ricercatore,COMPARINI Elena,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2001,01 - Scienze matematiche e informatiche
Straordinario,CONCA Aldo,M,GENOVA,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2001,01 - Scienze matematiche e informatiche
Associato non confermato,CONFORTI Domenico,M,della CALABRIA,Ingegneria,MAT/09,,"ELETTRONICA, INFORMATICA E SISTEMISTICA",2001,01 - Scienze matematiche e informatiche
Ordinario,CONFORTI Michelangelo,M,PADOVA,Scienze Matematiche Fisiche e Naturali,MAT/09,,MATEMATICA PURA E APPLICATA,2001,01 - Scienze matematiche e informatiche
Ricercatore non confermato,CONFORTO Fiammetta,F,MESSINA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2001,01 - Scienze matematiche e informatiche
Associato confermato,CONGEDO Giuseppe,M,SALENTO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2001,01 - Scienze matematiche e informatiche
