Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore,NARDI Emilio,M,PALERMO,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E SPECIALISTICA (DIMIS),2011,06 - Scienze mediche
Ordinario,NARDI Francesco,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/08,06/A4,"SCIENZE RADIOLOGICHE, ONCOLOGICHE E ANATOMO-PATOLOGICHE",2011,06 - Scienze mediche
Ricercatore,NARDI Gianna Maria,F,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/50,06/N1,SCIENZE ODONTOSTOMATOLOGICHE E MAXILLO-FACCIALI,2011,06 - Scienze mediche
Ordinario,NARDI Marco,M,PISA,Medicina e Chirurgia,MED/30,06/F2,NEUROSCIENZE,2011,06 - Scienze mediche
Ricercatore,NARDIELLO Salvatore,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/17,06/D4,MEDICO CHIRURGICO DI INTERNISTICA CLINICA E SPERIMENTALE,2011,06 - Scienze mediche
Associato confermato,NARDO Bruno,M,BOLOGNA,Medicina e Chirurgia,MED/18,06/C1,CHIRURGIA GENERALE E DEI TRAPIANTI D'ORGANO,2011,06 - Scienze mediche
Ricercatore,NARDONE Antonio,M,PIEMONTE ORIENTALE,Medicina e Chirurgia,MED/34,06/F4,MEDICINA CLINICA E SPERIMENTALE,2011,06 - Scienze mediche
Associato confermato,NARDONE Gerardo,M,Napoli Federico II,Medicina e Chirurgia,MED/12,06/D4,MEDICINA CLINICA E SPERIMENTALE,2011,06 - Scienze mediche
Ricercatore,NARDONE Luigia,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/36,06/I1,RADIOLOGIA,2011,06 - Scienze mediche
Associato confermato,NARNI Franco,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/15,06/D3,"ATTIVITA' INTEGRATA DI ONCOLOGIA, EMATOLOGIA E PATOLOGIA DELL'APPARATO RESPIRATORIO",2011,06 - Scienze mediche
Ricercatore,NASCIMBENI Giuseppe,M,BRESCIA,Medicina e Chirurgia,MED/30,06/F2,"SPECIALITA'CHIRURGICHE, SCIENZE RADIOLOGICHE E MEDICO FORENSI",2011,06 - Scienze mediche
Associato confermato,NASCIMBENI Riccardo,M,BRESCIA,Medicina e Chirurgia,MED/18,06/C1,SCIENZE MEDICHE E CHIRURGICHE,2011,06 - Scienze mediche
Associato confermato,NASO Giuseppe,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/06,06/D3,"SCIENZE RADIOLOGICHE, ONCOLOGICHE E ANATOMO-PATOLOGICHE",2011,06 - Scienze mediche
Ricercatore,NASO Pietro,M,CATANIA,,MED/18,06/C1,"Scienze Chirurgiche, Trapianti d'Organo e Tecnologie Avanzate",2011,06 - Scienze mediche
Ordinario,NASTASI Antonino,M,FIRENZE,Medicina e Chirurgia,MED/42,06/M1,SANITA' PUBBLICA,2011,06 - Scienze mediche
Ricercatore,NASTRI Livia,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/28,06/F1,"DISCIPLINE ODONTOSTOMATOLOGICHE, ORTODONTICHE E CHIRURGICHE",2011,06 - Scienze mediche
Ricercatore,NATALE Luigi,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/36,06/I1,RADIOLOGIA,2011,06 - Scienze mediche
Ricercatore,NATALE Massimo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/27,06/E3,"SCIENZE ANESTESIOLOGICHE, CHIRURGICHE E DELLE EMERGENZE",2011,06 - Scienze mediche
Ricercatore,NATALI Alessandro,M,FIRENZE,Medicina e Chirurgia,MED/24,06/E2,AREA CRITICA MEDICO-CHIRURGICA,2011,06 - Scienze mediche
Associato confermato,NATALI Andrea,M,PISA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA,2011,06 - Scienze mediche
Ricercatore,NATALICCHIO Annalisa,F,BARI,Scienze Biotecnologiche,MED/13,06/D2,DELL'EMERGENZA E DEI TRAPIANTI DI ORGANI,2011,06 - Scienze mediche
Ricercatore,NATICCHIONI Enzo,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/18,06/C1,CHIRURGIA,2011,06 - Scienze mediche
Straordinario,NATOLI Clara,F,CHIETI-PESCARA,Medicina e Chirurgia,MED/06,06/D3,ONCOLOGIA E MEDICINA SPERIMENTALE,2011,06 - Scienze mediche
Ricercatore non confermato,NATOLI Silvia,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/41,06/L1,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Associato non confermato,NAVALESI Paolo,M,PIEMONTE ORIENTALE,Medicina e Chirurgia,MED/41,06/L1,Non disponibile,2011,06 - Scienze mediche
Ordinario,NAVARRA Giuseppe,M,MESSINA,Medicina e Chirurgia,MED/18,06/C1,PATOLOGIA UMANA,2011,06 - Scienze mediche
Ricercatore,NAZZARI Cristina,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/07,06/A3,SANITA' PUBBLICA E MALATTIE INFETTIVE,2011,06 - Scienze mediche
Associato confermato,NAZZARO Pietro,M,BARI,Medicina e Chirurgia,MED/09,06/B1,NEUROSCIENZE ED ORGANI D SENSO,2011,06 - Scienze mediche
Ricercatore,NEBULONI Manuela,F,MILANO,Medicina e Chirurgia,MED/08,06/A4,SCIENZE CLINICHE,2011,06 - Scienze mediche
Ordinario,NECOZIONE Stefano,M,L'AQUILA,Medicina e Chirurgia,MED/42,06/M1,MEDICINA INTERNA E SANITA' PUBBLICA,2011,06 - Scienze mediche
Associato confermato,NEGLIA Rachele Giovanna,F,MODENA e REGGIO EMILIA,Farmacia,MED/07,06/A3,SCIENZE DI SANITA' PUBBLICA,2011,06 - Scienze mediche
Associato confermato,NEGOSANTI Massimino,M,BOLOGNA,Medicina e Chirurgia,MED/35,06/D4,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2011,06 - Scienze mediche
Associato non confermato,NEGRI Giampiero,M,UNISR - San Raffaele,Medicina e Chirurgia,MED/21,06/E1,FACOLTA' DI MEDICINA E CHIRURGIA,2011,06 - Scienze mediche
Ricercatore,NEGRI Paolo,M,PERUGIA,Medicina e Chirurgia,MED/28,06/F1,"SCIENZE CHIRURGICHE, RADIOLOGICHE ED ODONTOSTOMATOLOGICHE",2011,06 - Scienze mediche
Associato confermato,NEGRI Romana,F,MILANO,Medicina e Chirurgia,MED/39,06/G1,MEDICINA INTERNA,2011,06 - Scienze mediche
Ricercatore,NEGRINI Massimo,M,FERRARA,Medicina e Chirurgia,MED/06,06/D3,MEDICINA SPERIMENTALE E DIAGNOSTICA,2011,06 - Scienze mediche
Associato non confermato,NEGRINI Stefano,M,BRESCIA,Medicina e Chirurgia,MED/34,06/F4,SCIENZE MEDICHE E CHIRURGICHE,2011,06 - Scienze mediche
Associato confermato,NEGRO Corrado,M,TRIESTE,Medicina e Chirurgia,MED/44,06/M2,UNIVERSITARIO CLINICO DI SCIENZE DELLA RIPRODUZIONE E DELLO SVILUPPO E DI SCIENZE DI MEDICINA PUBBLICA,2011,06 - Scienze mediche
Ricercatore,NEGRO Francesco,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,06/C1,CLINICA CHIRURGICA GENERALE,2011,06 - Scienze mediche
Ordinario,NEGRO Paolo,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/18,06/C1,CHIRURGIA GENERALE E SPECIALISTICA,2011,06 - Scienze mediche
Associato confermato,NEMNI Raffaello,M,MILANO,Medicina e Chirurgia,MED/26,06/D6,SCIENZE E TECNOLOGIE BIOMEDICHE,2011,06 - Scienze mediche
Ricercatore,NENCIONI Alessio,M,GENOVA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E SPECIALITA' MEDICHE,2011,06 - Scienze mediche
Ricercatore,NENCIONI Lucia,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/07,06/A3,SANITA' PUBBLICA E MALATTIE INFETTIVE,2011,06 - Scienze mediche
Ricercatore,NERI Alessandro,M,SIENA,Medicina e Chirurgia,MED/18,06/C1,PATOLOGIA UMANA ED ONCOLOGIA,2011,06 - Scienze mediche
Ricercatore,NERI Anna,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/44,06/M2,BIOPATOLOGIA E DIAGNOSTICA PER IMMAGINI,2011,06 - Scienze mediche
Associato confermato,NERI Antonino,M,MILANO,Medicina e Chirurgia,MED/15,06/D3,SCIENZE MEDICHE,2011,06 - Scienze mediche
Associato confermato,NERI Bruno,M,FIRENZE,Medicina e Chirurgia,MED/06,06/D3,MEDICINA INTERNA,2011,06 - Scienze mediche
Ricercatore,NERI Emanuele,M,PISA,Medicina e Chirurgia,MED/36,06/I1,"ONCOLOGIA,DEI TRAPIANTI E DELLE NUOVE TECNOLOGIE IN MEDICINA",2011,06 - Scienze mediche
Ordinario,NERI Francesca,F,MILANO-BICOCCA,Medicina e Chirurgia,MED/39,06/G1,NEUROSCIENZE E TECNOLOGIE BIOMEDICHE,2011,06 - Scienze mediche
Ricercatore,NERI Giampiero,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/31,06/F3,NEUROSCIENZE E IMAGING,2011,06 - Scienze mediche
Ordinario,NERI Giovanni,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/03,06/A1,GENETICA MEDICA,2011,06 - Scienze mediche
Ricercatore,NERI Isabella,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/47,06/N1,ATTIVITA' INTEGRATA MATERNO INFANTILE,2011,06 - Scienze mediche
Ricercatore,NERI Margherita,F,FOGGIA,Medicina e Chirurgia,MED/43,06/M2,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Associato confermato,NERI Matteo,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2011,06 - Scienze mediche
Associato confermato,NERI Mirco,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/09,06/B1,"MEDICINA, ENDOCRINOLOGIA, METABOLISMO E GERIATRIA",2011,06 - Scienze mediche
Ricercatore non confermato,NERI Piergiorgio,M,Politecnica delle MARCHE,,MED/30,06/F2,MEDICINA SPERIMENTALE E CLINICA,2011,06 - Scienze mediche
Ricercatore,NERI Sergio,M,CATANIA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E PATOLOGIE SISTEMICHE,2011,06 - Scienze mediche
Associato confermato,NERI Tauro Maria,M,PARMA,Medicina e Chirurgia,MED/03,06/A1,"CLINICA MEDICA, NEFROLOGIA E SCIENZE DELLA PREVENZIONE",2011,06 - Scienze mediche
Ordinario,NERI Vincenzo,M,FOGGIA,Medicina e Chirurgia,MED/18,06/C1,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Ricercatore,NESCI Domenico Arturo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/25,06/D5,PSICHIATRIA E PSICOLOGIA,2011,06 - Scienze mediche
Associato non confermato,NESI Gabriella,F,FIRENZE,Medicina e Chirurgia,MED/08,06/A4,AREA CRITICA MEDICO-CHIRURGICA,2011,06 - Scienze mediche
Ordinario,NESPOLI Angelo,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/18,06/C1,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Ricercatore,NESPOLI Antonella,F,MILANO-BICOCCA,Medicina e Chirurgia,MED/47,06/N1,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Ricercatore,NESPOLI Luca Carlo,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/18,06/C1,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Ordinario,NESPOLI Luigi,M,INSUBRIA,,MED/38,06/G1,Medicina Clinica e Sperimentale,2011,06 - Scienze mediche
Ricercatore,NETTI Giuseppe Stefano,M,FOGGIA,Medicina e Chirurgia,MED/05,06/A2,SCIENZE BIOMEDICHE,2011,06 - Scienze mediche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),NEVE Anna,F,FOGGIA,,MED/16,,SCIENZE MEDICHE E CHIRURGICHE,2011,06 - Scienze mediche
Ricercatore,NGUYEN Bich Lien,F,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/11,06/D1,"SCIENZE CARDIOVASCOLARI, RESPIRATORIE, NEFROLOGICHE E GERIATRICHE",2011,06 - Scienze mediche
Ricercatore,NICCOLI Giampaolo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/11,06/D1,CARDIOLOGIA,2011,06 - Scienze mediche
Ricercatore,NICCOLI ASABELLA Artor,M,BARI,Medicina e Chirurgia,MED/36,06/I1,INTERDISCIPLINARE DI MEDICINA (DIM),2011,06 - Scienze mediche
Ordinario,NICHELLI Paolo Frigio,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/26,06/D6,NEUROSCIENZE,2011,06 - Scienze mediche
Ordinario,NICITA Giulio,M,FIRENZE,Medicina e Chirurgia,MED/24,06/E2,AREA CRITICA MEDICO-CHIRURGICA,2011,06 - Scienze mediche
Ricercatore,NICOCIA Giacomo,M,MESSINA,Medicina e Chirurgia,MED/05,06/A2,ODONTOSTOMATOLOGIA,2011,06 - Scienze mediche
Ordinario,NICOLAI Piero,M,BRESCIA,Medicina e Chirurgia,MED/31,06/F3,"SPECIALITA'CHIRURGICHE, SCIENZE RADIOLOGICHE E MEDICO FORENSI",2011,06 - Scienze mediche
Ricercatore,NICOLANTI Virgilio,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/18,06/C1,CHIRURGIA,2011,06 - Scienze mediche
Associato confermato,NICOLETTI Alessandra Maria R.,F,CATANIA,,MED/26,06/D6,"Anatomia, Biologia e Genetica, Medicina Legale, Neuroscienze, Patologia Diagnostica, Igiene e Sanita' Pubblica (Gian Filippo Ingrassia)",2011,06 - Scienze mediche
Ordinario,NICOLETTI Ferdinando,M,CATANIA,,MED/46,06/A2,Scienze Bio-Mediche,2011,06 - Scienze mediche
Ricercatore,NICOLETTI Giovanni,M,PAVIA,Medicina e Chirurgia,MED/19,06/E2,"SCIENZE CHIRURGICHE, RIANIMATORIE-RIABILITATIVE E DEI TRAPIANTI D'ORGANO",2011,06 - Scienze mediche
Straordinario,NICOLETTI Giovanni Francesco,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/19,06/E2,"SCIENZE ORTOPEDICHE, TRAUMATOLOGICHE, RIABILITATIVE E PLASTICO-RICOSTRUTTIVE",2011,06 - Scienze mediche
Associato confermato,NICOLETTI Ildo,M,PERUGIA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA CLINICA E SPERIMENTALE,2011,06 - Scienze mediche
Associato confermato,NICOLETTI Mauro,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/07,06/A3,SCIENZE BIOMEDICHE,2011,06 - Scienze mediche
Ricercatore,NICOLETTI Monica,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/43,06/M2,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2011,06 - Scienze mediche
Ricercatore,NICOLINI Andrea,M,PISA,Medicina e Chirurgia,MED/06,06/D3,MEDICINA INTERNA,2011,06 - Scienze mediche
Ricercatore,NICOLINI Francesco,M,PARMA,Medicina e Chirurgia,MED/23,06/E1,SCIENZE OTORINO-ODONTO-OFTALMOLOGICHE E CERVICO-FACCIALI,2011,06 - Scienze mediche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),NICOLO' Massimo,M,GENOVA,,MED/30,06/F2,"NEUROSCIENZE, RIABILITAZIONE, OFTALMOLOGIA E GENETICA E SCIENZE MATERNO-INFANTILI (DINOGMI)",2011,06 - Scienze mediche
Associato non confermato,NICOLO' Michele,M,Napoli Federico II,Medicina e Chirurgia,MED/50,06/N1,SCIENZE ODONTOSTOMATOLOGICHE E MAXILLO-FACCIALI,2011,06 - Scienze mediche
Ordinario,NICOLOSI Angelo,M,CAGLIARI,Medicina e Chirurgia,MED/18,06/C1,CHIRURGIA E SCIENZE ODONTOSTOMATOLOGICHE,2011,06 - Scienze mediche
Ricercatore non confermato,NICOLOSI Daria,F,CATANIA,,MED/07,06/A3,Scienze Bio-Mediche,2011,06 - Scienze mediche
Ordinario,NICOLOSI Vito Mar,M,CATANIA,,MED/07,06/A3,Scienze Bio-Mediche,2011,06 - Scienze mediche
Ordinario,NICOTINA Piero Antonio,M,MESSINA,Medicina e Chirurgia,MED/08,06/A4,PATOLOGIA UMANA,2011,06 - Scienze mediche
Ricercatore,NIGRI Giuseppe,M,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/18,06/C1,SCIENZE MEDICO-CHIRURGICHE E DI MEDICINA TRASLAZIONALE,2011,06 - Scienze mediche
Ricercatore,NIGRO Casimiro,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/18,06/C1,SCIENZE CHIRURGICHE,2011,06 - Scienze mediche
Ricercatore,NIGRO Gerardo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/11,06/D1,SCIENZE CARDIO-TORACICHE E RESPIRATORIE,2011,06 - Scienze mediche
Associato confermato,NIGRO Giovanni,M,L'AQUILA,Medicina e Chirurgia,MED/38,06/G1,MEDICINA INTERNA E SANITA' PUBBLICA,2011,06 - Scienze mediche
Associato confermato,NIGRO Luciano Concetto,M,CATANIA,,MED/17,06/D4,Biomedicina Clinica e Molecolare,2011,06 - Scienze mediche
Ordinario,NIGRO Vincenzo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/03,06/A1,PATOLOGIA GENERALE,2011,06 - Scienze mediche
Associato confermato,NIOLA Massimo,M,Napoli Federico II,Medicina e Chirurgia,MED/43,06/M2,MEDICINA PUBBLICA E DELLA SICUREZZA SOCIALE,2011,06 - Scienze mediche
Ricercatore,NIOLU Cinzia,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/25,06/D5,NEUROSCIENZE,2011,06 - Scienze mediche
Ricercatore,NISI Giuseppe,M,SIENA,Medicina e Chirurgia,MED/19,06/E2,CHIRURGIA,2011,06 - Scienze mediche
Ricercatore,NISTICO' Steven Paul,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/35,06/D4,MEDICINA INTERNA,2011,06 - Scienze mediche
Ordinario,NITTI Donato,M,PADOVA,Medicina e Chirurgia,MED/18,06/C1,SCIENZE ONCOLOGICHE E CHIRURGICHE,2011,06 - Scienze mediche
Ricercatore,NITTI Mariapaola,F,GENOVA,Scienze Matematiche Fisiche e Naturali,MED/04,06/A2,MEDICINA SPERIMENTALE,2011,06 - Scienze mediche
Ricercatore,NIVOLI Alessandra,F,SASSARI,Medicina e Chirurgia,MED/25,06/D5,NEUROSCIENZE E SCIENZE MATERNO INFANTILI,2011,06 - Scienze mediche
Ricercatore,NIZEGORODCEW Tomasz,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/33,06/F4,CLINICA ORTOPEDICA,2011,06 - Scienze mediche
Associato non confermato,NOBILE Carmelo,M,CATANZARO,,MED/42,06/M1,Scienze della Salute,2011,06 - Scienze mediche
Associato confermato,NOBILE-ORAZIO Eduardo,M,MILANO,Medicina e Chirurgia,MED/26,06/D6,SCIENZE NEUROLOGICHE,2011,06 - Scienze mediche
Ordinario,NOBILI Bruno,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/38,06/G1,PEDIATRIA,2011,06 - Scienze mediche
Associato confermato,NOBILI Flavia,F,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/40,06/H1,SCIENZE GINECOLOGICO-OSTETRICHE E SCIENZE UROLOGICHE,2011,06 - Scienze mediche
Ricercatore,NOCCHI Silvia,F,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/09,06/B1,MEDICINA INTERNA E SPECIALITA' MEDICHE,2011,06 - Scienze mediche
Ricercatore,NOCE Luigino,M,UDINE,,MED/18,06/C1,Scienze Mediche e Biologiche,2011,06 - Scienze mediche
Ricercatore,NOCENTINI Ugo,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/26,06/D6,NEUROSCIENZE,2011,06 - Scienze mediche
Associato confermato,NOCI Ivo,M,FIRENZE,Medicina e Chirurgia,MED/40,06/H1,"GINECOLOGIA, PERINATOLOGIA E RIPRODUZIONE UMANA",2011,06 - Scienze mediche
Ordinario,NOCINI Pier Francesco,M,VERONA,,MED/29,06/E3,Chirurgia,2011,06 - Scienze mediche
Associato confermato,NODARI Savina,F,BRESCIA,Medicina e Chirurgia,MED/11,06/D1,MEDICINA SPERIMENTALE E APPLICATA,2011,06 - Scienze mediche
Ordinario,NOFRONI Italo,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/01,06/M1,SANITA' PUBBLICA E MALATTIE INFETTIVE,2011,06 - Scienze mediche
Associato confermato,NOIA Giuseppe,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/40,06/H1,CLINICA OSTETRICA E GINECOLOGICA,2011,06 - Scienze mediche
Ordinario,NOLA Ernesto,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/04,06/A2,PATOLOGIA GENERALE,2011,06 - Scienze mediche
Associato confermato,NOONAN Douglas,M,INSUBRIA,,MED/04,06/A2,Biotecnologie e Scienze della Vita,2011,06 - Scienze mediche
Associato confermato,NORBERTO Lorenzo,M,PADOVA,Medicina e Chirurgia,MED/18,06/C1,SCIENZE CHIRURGICHE ONCOLOGICHE E GASTROENTEROLOGICHE DISCOG,2011,06 - Scienze mediche
Ordinario,NORELLI Gian Aristide,M,FIRENZE,Medicina e Chirurgia,MED/43,06/M2,"ANATOMIA, ISTOLOGIA E MEDICINA LEGALE",2011,06 - Scienze mediche
Ricercatore,NORI Alessandra,F,PADOVA,Farmacia,MED/04,06/A2,SCIENZE BIOMEDICHE SPERIMENTALI,2011,06 - Scienze mediche
Ricercatore,NORIS Patrizia,F,PAVIA,,MED/09,06/B1,MEDICINA INTERNA E TERAPIA MEDICA,2011,06 - Scienze mediche
Ricercatore,NOSETTI Luana,F,INSUBRIA,,MED/38,06/G1,Medicina Clinica e Sperimentale,2011,06 - Scienze mediche
Ricercatore,NOSOTTI Mario,M,MILANO,Medicina e Chirurgia,MED/21,06/E1,TORACO POLMONARE E CARDIOCIRCOLATORIO,2011,06 - Scienze mediche
Ricercatore,NOSTRO Antonia,F,MESSINA,Farmacia,MED/07,06/A3,FARMACO- BIOLOGICO,2011,06 - Scienze mediche
Ricercatore,NOT Tarcisio,M,TRIESTE,Medicina e Chirurgia,MED/38,06/G1,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2011,06 - Scienze mediche
Ricercatore,NOTARO Vincenzo,M,TORINO,Medicina e Chirurgia,MED/28,06/F1,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2011,06 - Scienze mediche
Associato confermato,NOTO Riccardo,M,CATANIA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E PATOLOGIE SISTEMICHE,2011,06 - Scienze mediche
Ricercatore,NOVARA Giacomo,M,PADOVA,Medicina e Chirurgia,MED/24,06/E2,SCIENZE ONCOLOGICHE E CHIRURGICHE,2011,06 - Scienze mediche
Associato confermato,NOVELLI Francesco,M,TORINO,Medicina e Chirurgia,MED/04,06/A2,MEDICINA ED ONCOLOGIA SPERIMENTALE,2011,06 - Scienze mediche
Associato confermato,NOVELLI Gilnardo,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/18,06/C1,CHIRURGIA GENERALE E SPECIALISTICA,2011,06 - Scienze mediche
Ordinario,NOVELLI Giuseppe,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/03,06/A1,BIOPATOLOGIA E DIAGNOSTICA PER IMMAGINI,2011,06 - Scienze mediche
Ricercatore,NOVELLI Mauro,M,TORINO,Medicina e Chirurgia,MED/35,06/D4,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2011,06 - Scienze mediche
Ricercatore,NOVELLI Michela,F,PISA,Medicina e Chirurgia,MED/04,06/A2,"PATOLOGIA SPERIMENTALE,BIOTECNOLOGIE MEDICHE,INFETTIVOLOGIA ED EPIDEMIOLOGIA",2011,06 - Scienze mediche
Ricercatore non confermato,NOVELLO Silvia,F,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",MED/10,06/D1,SCIENZE CLINICHE E BIOLOGICHE,2011,06 - Scienze mediche
Associato confermato,NOVEMBRE Elio Massimo,M,FIRENZE,Medicina e Chirurgia,MED/38,06/G1,SCIENZE PER LA SALUTE DELLA DONNA E DEL BAMBINO,2011,06 - Scienze mediche
Ricercatore,NOVENTA Franco,M,PADOVA,Medicina e Chirurgia,MED/09,06/B1,MEDICINA CLINICA E SPERIMENTALE,2011,06 - Scienze mediche
Ricercatore,NOVI Rosa Francesca,F,TORINO,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA,2011,06 - Scienze mediche
Ricercatore non confermato,NOVO Erica,F,TORINO,Medicina e Chirurgia,MED/04,06/A2,SCIENZE CLINICHE E BIOLOGICHE,2011,06 - Scienze mediche
Ricercatore,NOVO Giuseppina,F,PALERMO,Medicina e Chirurgia,MED/11,06/D1,BIOPATOLOGIA E BIOTECNOLOGIE MEDICHE E FORENSI (DIBIMEF),2011,06 - Scienze mediche
Ordinario,NOVO Salvatore,M,PALERMO,Medicina e Chirurgia,MED/11,06/D1,MEDICINA INTERNA E SPECIALISTICA (DIMIS),2011,06 - Scienze mediche
Ordinario,NOYA Giuseppe,M,PERUGIA,Medicina e Chirurgia,MED/18,06/C1,"SCIENZE CHIRURGICHE, RADIOLOGICHE ED ODONTOSTOMATOLOGICHE",2011,06 - Scienze mediche
Ricercatore,NUBILE Mario,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/30,06/F2,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2011,06 - Scienze mediche
Ricercatore,NUCARA Giuseppe,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/25,06/D5,PSICHIATRIA E PSICOLOGIA,2011,06 - Scienze mediche
Associato confermato,NUCCI Carlo,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/30,06/F2,BIOPATOLOGIA E DIAGNOSTICA PER IMMAGINI,2011,06 - Scienze mediche
Ricercatore,NUCCI Cesare,M,BOLOGNA,Medicina e Chirurgia,MED/28,06/F1,SCIENZE ODONTOSTOMATOLOGICHE,2011,06 - Scienze mediche
Ricercatore,NUCCI Francesco,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/27,06/E3,NEUROLOGIA E PSICHIATRIA,2011,06 - Scienze mediche
Associato confermato,NUCCI Paolo,M,MILANO,Medicina e Chirurgia,MED/30,06/F2,"MEDICINA, CHIRURGIA, ODONTOIATRIA",2011,06 - Scienze mediche
Ricercatore,NUCERA Eleonora,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E GERIATRIA,2011,06 - Scienze mediche
Ricercatore non confermato,NUCERA Riccardo Sebastiano,M,MESSINA,Medicina e Chirurgia,MED/28,06/F1,ODONTOSTOMATOLOGIA,2011,06 - Scienze mediche
Ricercatore non confermato,NUCLEO Elisabetta,F,PAVIA,Medicina e Chirurgia,MED/07,06/A3,"SCIENZE CLINICO-CHIRURGICHE, DIAGNOSTICHE E PEDIATRICHE",2011,06 - Scienze mediche
Ricercatore,NUNNARI Giuseppe,M,CATANIA,,MED/17,06/D4,Biomedicina Clinica e Molecolare,2011,06 - Scienze mediche
